Date,Grade,Region,Regional_Price,Seasonal_Impact,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Vietnam_Harvest_Flag,Is_Active_Region,National_Price
2021-04-01,gr1,colombo,646.3333333333334,0,30.049002,105.0,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,galle,658.3333333333334,0,29.638332,78.299995,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,gampaha,673.0,0,31.025,93.299995,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,hambantota,681.0,0,31.787333,48.0,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,kalutara,658.3333333333334,0,29.973,97.9,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,kandy,700.3333333333334,0,29.809668,227.90001,197.423,3.9,104,1,1,684.43
2021-04-01,white,kandy,937.6666666666666,0,29.809668,227.90001,197.423,3.9,104,1,1,921.8
2021-04-01,gr1,kegalle,683.0,0,31.059666,192.3,197.423,3.9,104,1,1,684.43
2021-04-01,white,kegalle,841.3333333333334,0,31.059666,192.3,197.423,3.9,104,1,1,921.8
2021-04-01,gr1,kurunegala,676.6666666666666,0,31.967665,300.5,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,matale,707.3333333333334,0,30.026001,448.8,197.423,3.9,104,1,1,684.43
2021-04-01,white,matale,986.0,0,30.026001,448.8,197.423,3.9,104,1,1,921.8
2021-04-01,gr1,matara,710.0,0,28.849335,96.0,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,monaragala,714.6666666666666,0,32.096,147.6,197.423,3.9,104,1,1,684.43
2021-04-01,white,monaragala,926.6666666666666,0,32.096,147.6,197.423,3.9,104,1,1,921.8
2021-04-01,gr1,nuwaraeliya,656.3333333333334,0,20.685167,260.4,197.423,3.9,104,1,1,684.43
2021-04-01,gr1,ratnapura,705.0,0,30.303001,177.2,197.423,3.9,104,1,1,684.43
2021-05-01,gr1,badulla,687.6666666666666,0,28.06829,188.9,199.5847,4.5,111,0,1,666.1
2021-05-01,white,badulla,908.3333333333334,0,28.06829,188.9,199.5847,4.5,111,0,1,921.0
2021-05-01,gr1,colombo,617.6666666666666,0,29.403032,423.0,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,galle,633.3333333333334,0,29.426773,326.9,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,gampaha,669.3333333333334,0,29.94629,445.5,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,hambantota,673.3333333333334,0,31.661097,89.299995,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,kalutara,665.0,0,29.612514,393.5,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,kandy,686.0,0,27.716227,299.4,199.5847,4.5,111,0,1,666.1
2021-05-01,white,kandy,965.6666666666666,0,27.716227,299.4,199.5847,4.5,111,0,1,921.0
2021-05-01,gr1,kegalle,680.0,0,29.141386,457.4,199.5847,4.5,111,0,1,666.1
2021-05-01,white,kegalle,850.0,0,29.141386,457.4,199.5847,4.5,111,0,1,921.0
2021-05-01,gr1,kurunegala,664.0,0,29.726969,469.0,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,matara,666.6666666666666,0,28.752935,223.00002,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,monaragala,699.0,0,31.676966,179.5,199.5847,4.5,111,0,1,666.1
2021-05-01,white,monaragala,960.0,0,31.676966,179.5,199.5847,4.5,111,0,1,921.0
2021-05-01,gr1,nuwaraeliya,651.0,0,19.481564,527.5,199.5847,4.5,111,0,1,666.1
2021-05-01,gr1,ratnapura,666.3333333333334,0,29.724613,602.8,199.5847,4.5,111,0,1,666.1
2021-06-01,gr1,badulla,761.0,1,28.493666,163.0,199.8161,5.2,111,0,1,755.35
2021-06-01,white,badulla,987.5,1,28.493666,163.0,199.8161,5.2,111,0,1,1027.9
2021-06-01,gr1,colombo,695.0,1,28.617334,263.7,199.8161,5.2,111,0,1,755.35
2021-06-01,gr1,galle,735.0,1,28.56,256.1,199.8161,5.2,111,0,1,755.35
2021-06-01,gr1,gampaha,737.5,1,29.06,258.0,199.8161,5.2,111,0,1,755.35
2021-06-01,gr1,hambantota,787.0,1,32.11067,35.6,199.8161,5.2,111,0,1,755.35
2021-06-01,gr1,kalutara,722.5,1,28.686335,255.7,199.8161,5.2,111,0,1,755.35
2021-06-01,gr1,kandy,784.5,1,27.011333,140.5,199.8161,5.2,111,0,1,755.35
2021-06-01,white,kandy,1029.0,1,27.011333,140.5,199.8161,5.2,111,0,1,1027.9
2021-06-01,gr1,kegalle,775.0,1,28.106333,232.5,199.8161,5.2,111,0,1,755.35
2021-06-01,white,kegalle,1000.0,1,28.106333,232.5,199.8161,5.2,111,0,1,1027.9
2021-06-01,gr1,matale,786.0,1,27.291002,176.90001,199.8161,5.2,111,0,1,755.35
2021-06-01,white,matale,1090.0,1,27.291002,176.90001,199.8161,5.2,111,0,1,1027.9
2021-06-01,gr1,matara,755.0,1,28.111,161.40001,199.8161,5.2,111,0,1,755.35
2021-06-01,gr1,monaragala,783.0,1,34.499332,45.6,199.8161,5.2,111,0,1,755.35
2021-06-01,white,monaragala,1033.0,1,34.499332,45.6,199.8161,5.2,111,0,1,1027.9
2021-06-01,gr1,nuwaraeliya,730.0,1,18.755165,245.79999,199.8161,5.2,111,0,1,755.35
2021-06-01,gr1,ratnapura,768.0,1,28.783,378.5,199.8161,5.2,111,0,1,755.35
2021-07-01,gr1,badulla,751.75,1,28.653772,106.2,199.9778,5.7,111,0,1,749.55
2021-07-01,white,badulla,981.25,1,28.653772,106.2,199.9778,5.7,111,0,1,1036.75
2021-07-01,gr1,colombo,738.25,1,28.549807,264.0,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,galle,723.75,1,28.454191,343.4,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,gampaha,748.0,1,29.044678,269.1,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,hambantota,765.0,1,31.991743,35.800003,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,kalutara,745.0,1,28.670582,268.7,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,kandy,770.0,1,27.050098,135.6,199.9778,5.7,111,0,1,749.55
2021-07-01,white,kandy,1053.0,1,27.050098,135.6,199.9778,5.7,111,0,1,1036.75
2021-07-01,gr1,kegalle,755.0,1,28.457516,265.4,199.9778,5.7,111,0,1,749.55
2021-07-01,white,kegalle,962.5,1,28.457516,265.4,199.9778,5.7,111,0,1,1036.75
2021-07-01,gr1,kurunegala,747.6666666666666,1,29.186646,201.0,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,matale,769.5,1,27.403097,200.59999,199.9778,5.7,111,0,1,749.55
2021-07-01,white,matale,1120.5,1,27.403097,200.59999,199.9778,5.7,111,0,1,1036.75
2021-07-01,gr1,matara,752.5,1,27.830357,172.7,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,monaragala,766.0,1,35.3689,67.5,199.9778,5.7,111,0,1,749.55
2021-07-01,white,monaragala,1066.5,1,35.3689,67.5,199.9778,5.7,111,0,1,1036.75
2021-07-01,gr1,nuwaraeliya,733.3333333333334,1,18.260597,286.0,199.9778,5.7,111,0,1,749.55
2021-07-01,gr1,ratnapura,728.0,1,28.921389,400.30002,199.9778,5.7,111,0,1,749.55
2021-08-01,gr1,badulla,754.3333333333334,1,28.531193,193.4,200.4965,6.0,111,0,1,732.83
2021-08-01,white,badulla,983.3333333333334,1,28.531193,193.4,200.4965,6.0,111,0,1,1059.53
2021-08-01,gr1,colombo,715.3333333333334,1,28.217548,280.5,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,galle,706.6666666666666,1,28.06387,297.40002,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,gampaha,736.6666666666666,1,28.599514,267.2,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,hambantota,713.3333333333334,1,31.467548,54.1,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,kalutara,718.3333333333334,1,28.277033,256.8,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,kandy,737.3333333333334,1,26.595259,138.4,200.4965,6.0,111,0,1,732.83
2021-08-01,white,kandy,1070.3333333333333,1,26.595259,138.4,200.4965,6.0,111,0,1,1059.53
2021-08-01,gr1,kegalle,738.3333333333334,1,27.77042,294.1,200.4965,6.0,111,0,1,732.83
2021-08-01,white,kegalle,966.6666666666666,1,27.77042,294.1,200.4965,6.0,111,0,1,1059.53
2021-08-01,gr1,kurunegala,755.6666666666666,1,28.593096,203.40001,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,matale,758.6666666666666,1,26.864388,189.0,200.4965,6.0,111,0,1,732.83
2021-08-01,white,matale,1160.6666666666667,1,26.864388,189.0,200.4965,6.0,111,0,1,1059.53
2021-08-01,gr1,matara,731.6666666666666,1,27.480354,166.09999,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,monaragala,746.3333333333334,1,34.938255,93.1,200.4965,6.0,111,0,1,732.83
2021-08-01,white,monaragala,1116.6666666666667,1,34.938255,93.1,200.4965,6.0,111,0,1,1059.53
2021-08-01,gr1,nuwaraeliya,725.0,1,18.055758,199.79999,200.4965,6.0,111,0,1,732.83
2021-08-01,gr1,ratnapura,722.0,1,28.413324,501.80002,200.4965,6.0,111,0,1,732.83
2021-10-01,gr1,badulla,854.25,0,27.713451,261.7,201.0899,7.6,111,0,1,837.68
2021-10-01,white,badulla,1115.5,0,27.713451,261.7,201.0899,7.6,111,0,1,1185.78
2021-10-01,gr1,colombo,787.0,0,28.482065,337.5,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,galle,831.6666666666666,0,28.478386,284.40002,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,gampaha,841.25,0,29.133387,378.0,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,hambantota,842.5,0,30.693356,130.0,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,kalutara,805.0,0,28.694773,284.2,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,kandy,848.25,0,27.138807,238.5,201.0899,7.6,111,0,1,837.68
2021-10-01,white,kandy,1181.0,0,27.138807,238.5,201.0899,7.6,111,0,1,1185.78
2021-10-01,gr1,kegalle,863.3333333333334,0,28.396227,419.19998,201.0899,7.6,111,0,1,837.68
2021-10-01,white,kegalle,1166.6666666666667,0,28.396227,419.19998,201.0899,7.6,111,0,1,1185.78
2021-10-01,gr1,kurunegala,839.6666666666666,0,29.188257,373.0,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,matale,871.75,0,27.622452,385.9,201.0899,7.6,111,0,1,837.68
2021-10-01,white,matale,1212.5,0,27.622452,385.9,201.0899,7.6,111,0,1,1185.78
2021-10-01,gr1,matara,852.5,0,27.94971,183.3,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,monaragala,847.5,0,32.333416,198.1,201.0899,7.6,111,0,1,837.68
2021-10-01,white,monaragala,1253.25,0,32.333416,198.1,201.0899,7.6,111,0,1,1185.78
2021-10-01,gr1,nuwaraeliya,801.6666666666666,0,18.970274,301.8,201.0899,7.6,111,0,1,837.68
2021-10-01,gr1,ratnapura,841.25,0,28.889128,406.2,201.0899,7.6,111,0,1,837.68
2021-11-01,gr1,badulla,1009.6,1,25.883665,365.19998,201.8582,9.9,111,0,1,998.1
2021-11-01,white,badulla,1232.2,1,25.883665,365.19998,201.8582,9.9,111,0,1,1244.32
2021-11-01,gr1,colombo,938.6,1,27.935667,533.9,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,galle,997.0,1,28.07,420.10004,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,gampaha,1007.0,1,28.496666,549.4,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,hambantota,1015.8,1,29.817333,223.40001,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,kalutara,948.0,1,28.216333,473.2,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,kandy,994.8,1,25.859669,290.5,201.8582,9.9,111,0,1,998.1
2021-11-01,white,kandy,1179.4,1,25.859669,290.5,201.8582,9.9,111,0,1,1244.32
2021-11-01,gr1,kegalle,1009.6,1,27.418,543.2,201.8582,9.9,111,0,1,998.1
2021-11-01,white,kegalle,1170.0,1,27.418,543.2,201.8582,9.9,111,0,1,1244.32
2021-11-01,gr1,kurunegala,994.0,1,28.162666,394.2,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,matale,1025.4,1,26.589333,374.8,201.8582,9.9,111,0,1,998.1
2021-11-01,white,matale,1336.8,1,26.589333,374.8,201.8582,9.9,111,0,1,1244.32
2021-11-01,gr1,matara,1018.0,1,27.834333,302.1,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,monaragala,1024.6,1,29.171,381.3,201.8582,9.9,111,0,1,998.1
2021-11-01,white,monaragala,1303.2,1,29.171,381.3,201.8582,9.9,111,0,1,1244.32
2021-11-01,gr1,nuwaraeliya,980.0,1,18.2335,297.1,201.8582,9.9,111,0,1,998.1
2021-11-01,gr1,ratnapura,1011.0,1,28.031334,538.0,201.8582,9.9,111,0,1,998.1
2021-12-01,gr1,badulla,1139.5,1,24.919903,185.2,201.399,12.1,121,0,1,1117.54
2021-12-01,white,badulla,1289.25,1,24.919903,185.2,201.399,12.1,121,0,1,1424.98
2021-12-01,gr1,colombo,1031.5,1,29.882067,102.0,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,galle,1103.75,1,28.896128,122.3,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,gampaha,1096.25,1,31.180162,101.1,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,hambantota,1163.0,1,29.730453,125.700005,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,kalutara,1038.75,1,29.346386,83.100006,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,kandy,1096.75,1,27.158161,44.7,201.399,12.1,121,0,1,1117.54
2021-12-01,white,kandy,1430.5,1,27.158161,44.7,201.399,12.1,121,0,1,1424.98
2021-12-01,gr1,kegalle,1147.75,1,30.138163,86.799995,201.399,12.1,121,0,1,1117.54
2021-12-01,white,kegalle,1366.6666666666667,1,30.138163,86.799995,201.399,12.1,121,0,1,1424.98
2021-12-01,gr1,kurunegala,1106.5,1,30.10116,56.2,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,matale,1151.0,1,28.377293,53.2,201.399,12.1,121,0,1,1117.54
2021-12-01,white,matale,1607.0,1,28.377293,53.2,201.399,12.1,121,0,1,1424.98
2021-12-01,gr1,matara,1145.0,1,28.357775,135.2,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,monaragala,1162.0,1,28.964064,120.4,201.399,12.1,121,0,1,1117.54
2021-12-01,white,monaragala,1431.5,1,28.964064,120.4,201.399,12.1,121,0,1,1424.98
2021-12-01,gr1,nuwaraeliya,1108.75,1,19.46221,61.600002,201.399,12.1,121,0,1,1117.54
2021-12-01,gr1,ratnapura,1155.0,1,29.45526,184.8,201.399,12.1,121,0,1,1117.54
2022-01-01,gr1,badulla,1165.5,1,24.674742,148.90001,201.4647,14.2,121,0,1,1142.21
2022-01-01,white,badulla,1412.5,1,24.674742,148.90001,201.4647,14.2,121,0,1,1533.23
2022-01-01,gr1,colombo,1046.75,1,30.790129,71.200005,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,galle,1116.25,1,28.817095,89.700005,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,gampaha,1115.0,1,32.265648,65.0,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,hambantota,1173.0,1,30.49013,43.1,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,kalutara,1070.0,1,29.991549,76.0,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,kandy,1153.0,1,28.50171,32.7,201.4647,14.2,121,0,1,1142.21
2022-01-01,white,kandy,1509.25,1,28.50171,32.7,201.4647,14.2,121,0,1,1533.23
2022-01-01,gr1,kegalle,1159.5,1,31.522032,37.7,201.4647,14.2,121,0,1,1142.21
2022-01-01,white,kegalle,1475.0,1,31.522032,37.7,201.4647,14.2,121,0,1,1533.23
2022-01-01,gr1,kurunegala,1111.5,1,31.193096,21.4,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,matale,1196.0,1,29.37084,19.0,201.4647,14.2,121,0,1,1142.21
2022-01-01,white,matale,1722.75,1,29.37084,19.0,201.4647,14.2,121,0,1,1533.23
2022-01-01,gr1,matara,1157.5,1,27.848097,71.200005,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,monaragala,1201.0,1,29.115677,88.0,201.4647,14.2,121,0,1,1142.21
2022-01-01,white,monaragala,1546.6666666666667,1,29.115677,88.0,201.4647,14.2,121,0,1,1533.23
2022-01-01,gr1,nuwaraeliya,1147.5,1,19.471886,61.899998,201.4647,14.2,121,0,1,1142.21
2022-01-01,gr1,ratnapura,1178.5,1,30.40042,75.6,201.4647,14.2,121,0,1,1142.21
2022-02-01,gr1,badulla,1174.0,1,25.180212,112.100006,201.7362,15.1,176,1,1,1160.14
2022-02-01,white,badulla,1426.75,1,25.180212,112.100006,201.7362,15.1,176,1,1,1580.47
2022-02-01,gr1,colombo,1113.0,1,31.45793,51.199997,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,galle,1175.0,1,29.6675,109.7,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,gampaha,1156.25,1,32.979645,47.7,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,hambantota,1168.75,1,31.509716,44.0,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,kalutara,1132.0,1,30.460499,73.4,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,kandy,1172.25,1,29.623714,56.2,201.7362,15.1,176,1,1,1160.14
2022-02-01,white,kandy,1504.0,1,29.623714,56.2,201.7362,15.1,176,1,1,1580.47
2022-02-01,gr1,kegalle,1145.5,1,31.850143,83.8,201.7362,15.1,176,1,1,1160.14
2022-02-01,white,kegalle,1547.75,1,31.850143,83.8,201.7362,15.1,176,1,1,1580.47
2022-02-01,gr1,kurunegala,1170.0,1,31.720285,61.8,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,matale,1196.5,1,29.617786,74.7,201.7362,15.1,176,1,1,1160.14
2022-02-01,white,matale,1790.5,1,29.617786,74.7,201.7362,15.1,176,1,1,1580.47
2022-02-01,gr1,matara,1215.0,1,28.414572,35.3,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,monaragala,1158.6666666666667,1,30.43457,55.1,201.7362,15.1,176,1,1,1160.14
2022-02-01,white,monaragala,1633.3333333333333,1,30.43457,55.1,201.7362,15.1,176,1,1,1580.47
2022-02-01,gr1,nuwaraeliya,1108.75,1,20.466356,49.100002,201.7362,15.1,176,1,1,1160.14
2022-02-01,gr1,ratnapura,1156.25,1,31.498,75.1,201.7362,15.1,176,1,1,1160.14
2022-03-01,gr1,badulla,1481.75,1,27.208612,65.0,255.8081,18.7,176,1,1,1460.57
2022-03-01,white,badulla,1695.75,1,27.208612,65.0,255.8081,18.7,176,1,1,1839.45
2022-03-01,gr1,colombo,1397.0,1,30.924002,54.5,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,galle,1478.75,1,29.749353,105.9,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,gampaha,1447.5,1,31.946291,57.699997,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,hambantota,1479.25,1,31.291742,70.9,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,kalutara,1381.0,1,30.335096,87.5,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,kandy,1431.25,1,30.525904,48.5,255.8081,18.7,176,1,1,1460.57
2022-03-01,white,kandy,1819.5,1,30.525904,48.5,255.8081,18.7,176,1,1,1839.45
2022-03-01,gr1,kegalle,1462.25,1,32.218807,62.9,255.8081,18.7,176,1,1,1460.57
2022-03-01,white,kegalle,1758.25,1,32.218807,62.9,255.8081,18.7,176,1,1,1839.45
2022-03-01,gr1,kurunegala,1437.25,1,32.71084,52.699997,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,matale,1511.0,1,30.819225,54.5,255.8081,18.7,176,1,1,1460.57
2022-03-01,white,matale,2048.75,1,30.819225,54.5,255.8081,18.7,176,1,1,1839.45
2022-03-01,gr1,matara,1537.5,1,28.806162,68.1,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,monaragala,1487.5,1,31.85761,98.7,255.8081,18.7,176,1,1,1460.57
2022-03-01,white,monaragala,1875.0,1,31.85761,98.7,255.8081,18.7,176,1,1,1839.45
2022-03-01,gr1,nuwaraeliya,1427.5,1,21.192854,49.4,255.8081,18.7,176,1,1,1460.57
2022-03-01,gr1,ratnapura,1488.5,1,31.418161,91.700005,255.8081,18.7,176,1,1,1460.57
2022-04-01,gr1,badulla,1742.3333333333333,0,27.380333,250.8,319.4404,29.8,289,1,1,1744.73
2022-04-01,white,badulla,1955.3333333333333,0,27.380333,250.8,319.4404,29.8,289,1,1,2214.2
2022-04-01,gr1,colombo,1658.6666666666667,0,29.747335,220.7,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,galle,1775.0,0,29.531666,184.5,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,gampaha,1736.6666666666667,0,30.608334,289.0,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,hambantota,1813.3333333333333,0,30.857334,82.6,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,kalutara,1576.6666666666667,0,29.758,228.0,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,kandy,1694.0,0,28.791332,231.40001,319.4404,29.8,289,1,1,1744.73
2022-04-01,white,kandy,2129.0,0,28.791332,231.40001,319.4404,29.8,289,1,1,2214.2
2022-04-01,gr1,kegalle,1780.3333333333333,0,30.586334,230.4,319.4404,29.8,289,1,1,1744.73
2022-04-01,white,kegalle,2166.6666666666665,0,30.586334,230.4,319.4404,29.8,289,1,1,2214.2
2022-04-01,gr1,kurunegala,1733.0,0,31.499332,230.0,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,matale,1907.0,0,29.669334,240.1,319.4404,29.8,289,1,1,1744.73
2022-04-01,white,matale,2650.0,0,29.669334,240.1,319.4404,29.8,289,1,1,2214.2
2022-04-01,gr1,matara,1793.3333333333333,0,28.694334,122.9,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,monaragala,1770.0,0,31.579334,205.7,319.4404,29.8,289,1,1,1744.73
2022-04-01,white,monaragala,2170.0,0,31.579334,205.7,319.4404,29.8,289,1,1,2214.2
2022-04-01,gr1,nuwaraeliya,1623.3333333333333,0,20.4085,164.90001,319.4404,29.8,289,1,1,1744.73
2022-04-01,gr1,ratnapura,1822.5,0,30.036335,335.1,319.4404,29.8,289,1,1,1744.73
2022-05-01,gr1,badulla,1848.75,0,28.992483,143.0,358.939,39.1,289,0,1,1845.21
2022-05-01,white,badulla,2137.5,0,28.992483,143.0,358.939,39.1,289,0,1,2429.95
2022-05-01,gr1,colombo,1841.0,0,28.84658,614.30005,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,galle,1820.0,0,28.81871,530.3,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,gampaha,1897.5,0,29.243063,525.9,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,hambantota,1800.0,0,30.783678,121.3,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,kalutara,1742.5,0,28.883484,606.10004,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,kandy,1806.5,0,27.324291,191.70001,358.939,39.1,289,0,1,1845.21
2022-05-01,white,kandy,2396.5,0,27.324291,191.70001,358.939,39.1,289,0,1,2429.95
2022-05-01,gr1,kegalle,1874.75,0,28.32687,358.1,358.939,39.1,289,0,1,1845.21
2022-05-01,white,kegalle,2320.75,0,28.32687,358.1,358.939,39.1,289,0,1,2429.95
2022-05-01,gr1,kurunegala,1895.75,0,29.273743,224.7,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,matale,1860.5,0,27.695032,206.5,358.939,39.1,289,0,1,1845.21
2022-05-01,white,matale,2674.25,0,27.695032,206.5,358.939,39.1,289,0,1,2429.95
2022-05-01,gr1,matara,1969.0,0,28.191647,310.3,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,monaragala,1826.5,0,33.09148,66.0,358.939,39.1,289,0,1,1845.21
2022-05-01,white,monaragala,2620.75,0,33.09148,66.0,358.939,39.1,289,0,1,2429.95
2022-05-01,gr1,nuwaraeliya,1803.75,0,18.518661,371.4,358.939,39.1,289,0,1,1845.21
2022-05-01,gr1,ratnapura,1846.5,0,28.613323,775.0,358.939,39.1,289,0,1,1845.21
2022-06-01,gr1,badulla,1848.75,1,28.45033,152.5,360.2428,54.6,430,0,1,1843.43
2022-06-01,white,badulla,2137.5,1,28.45033,152.5,360.2428,54.6,430,0,1,2429.95
2022-06-01,gr1,colombo,1841.0,1,28.452333,253.5,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,galle,1820.0,1,28.351665,259.1,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,gampaha,1897.5,1,29.008333,216.09999,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,hambantota,1800.0,1,30.675667,42.5,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,kalutara,1742.5,1,28.433,297.7,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,kandy,1806.5,1,27.471334,70.4,360.2428,54.6,430,0,1,1843.43
2022-06-01,white,kandy,2396.5,1,27.471334,70.4,360.2428,54.6,430,0,1,2429.95
2022-06-01,gr1,kegalle,1874.75,1,28.391333,140.6,360.2428,54.6,430,0,1,1843.43
2022-06-01,white,kegalle,2320.75,1,28.391333,140.6,360.2428,54.6,430,0,1,2429.95
2022-06-01,gr1,kurunegala,1895.75,1,29.347666,103.2,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,matale,1860.5,1,27.654333,108.1,360.2428,54.6,430,0,1,1843.43
2022-06-01,white,matale,2674.25,1,27.654333,108.1,360.2428,54.6,430,0,1,2429.95
2022-06-01,gr1,matara,1944.0,1,27.796,117.59999,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,monaragala,1826.5,1,34.00433,66.4,360.2428,54.6,430,0,1,1843.43
2022-06-01,white,monaragala,2620.75,1,34.00433,66.4,360.2428,54.6,430,0,1,2429.95
2022-06-01,gr1,nuwaraeliya,1803.75,1,18.301832,137.3,360.2428,54.6,430,0,1,1843.43
2022-06-01,gr1,ratnapura,1846.5,1,28.598,301.1,360.2428,54.6,430,0,1,1843.43
2022-07-01,gr1,badulla,1777.25,1,28.623127,126.7,360.8724,60.8,430,0,1,1805.43
2022-07-01,white,badulla,2270.75,1,28.623127,126.7,360.8724,60.8,430,0,1,2553.2
2022-07-01,gr1,colombo,1734.5,1,28.380451,183.7,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,galle,1772.5,1,28.31871,213.8,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,gampaha,1820.0,1,29.139837,162.3,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,hambantota,1785.0,1,31.825613,114.8,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,kalutara,1802.5,1,28.523806,185.7,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,kandy,1803.75,1,27.12429,159.4,360.8724,60.8,430,0,1,1805.43
2022-07-01,white,kandy,2502.0,1,27.12429,159.4,360.8724,60.8,430,0,1,2553.2
2022-07-01,gr1,kegalle,1803.75,1,28.654291,197.90001,360.8724,60.8,430,0,1,1805.43
